Date,Average_price($/unit),Total_Volume (units),Type,Year,City,State,Mileage (miles),Average_price,Total_Volume,Mileage_miles,Revenue
2023-10-29,$1.46 ,105446,conventional,2023,Pittsburgh,PA,2445,1.46,105446,2445,153951.16
2023-10-29,$1.72 ,3966,organic,2023,Pittsburgh,PA,2445,1.72,3966,2445,6821.5199999999995
2023-10-29,$1.27 ,509551,conventional,2023,Portland,OR,855,1.27,509551,855,647129.77
2023-10-29,$2.60 ,20999,organic,2023,Portland,OR,855,2.6,20999,855,54597.4
2023-10-29,$1.24 ,370884,conventional,2023,RaleighGreensboro,NC,2557,1.24,370884,2557,459896.16
2023-10-29,$1.51 ,26505,organic,2023,RaleighGreensboro,NC,2557,1.51,26505,2557,40022.55
2023-10-29,$1.15 ,259488,conventional,2023,RichmondNorfolk,VA,2632,1.15,259488,2632,298411.19999999995
2023-10-29,$1.44 ,22284,organic,2023,RichmondNorfolk,VA,2632,1.44,22284,2632,32088.96
2023-10-29,$1.22 ,413477,conventional,2023,Sacramento,CA,277,1.22,413477,277,504441.94
2023-10-29,$1.71 ,15719,organic,2023,Sacramento,CA,277,1.71,15719,277,26879.489999999998
2023-10-29,$1.16 ,521877,conventional,2023,San Diego,CA,253,1.16,521877,253,605377.32
2023-10-29,$1.99 ,17509,organic,2023,San Diego,CA,253,1.99,17509,253,34842.909999999996
2023-10-29,$1.46 ,608902,conventional,2023,San Francisco,CA,283,1.46,608902,283,888996.9199999999
2023-10-29,$1.78 ,58897,organic,2023,San Francisco,CA,283,1.78,58897,283,104836.66
2023-10-29,$1.40 ,459576,conventional,2023,Seattle,WA,1029,1.4,459576,1029,643406.3999999999
2023-10-29,$2.79 ,30552,organic,2023,Seattle,WA,1029,2.79,30552,1029,85240.08
2023-10-29,$1.23 ,62380,conventional,2023,Spokane,WA,1097,1.23,62380,1097,76727.4
2023-10-29,$2.55 ,2738,organic,2023,Spokane,WA,1097,2.55,2738,1097,6981.9
2023-10-29,$0.93 ,194841,conventional,2023,St. Louis,MO,1841,0.93,194841,1841,181202.13
2023-10-29,$1.78 ,6710,organic,2023,St. Louis,MO,1841,1.78,6710,1841,11943.8
2023-10-29,$1.14 ,69199,conventional,2023,Syracuse,NY,2693,1.14,69199,2693,78886.85999999999
2023-10-29,$1.73 ,4767,organic,2023,Syracuse,NY,2693,1.73,4767,2693,8246.91
2023-10-29,$1.07 ,575205,conventional,2023,Tampa,FL,2636,1.07,575205,2636,615469.3500000001
2023-10-29,$1.51 ,22120,organic,2023,Tampa,FL,2636,1.51,22120,2636,33401.2
2023-11-05,$1.18 ,106625,conventional,2023,Albany,NY,2832,1.18,106625,2832,125817.5
2023-11-05,$1.59 ,3363,organic,2023,Albany,NY,2832,1.59,3363,2832,5347.17
2023-11-05,$1.14 ,627382,conventional,2023,Atlanta,GA,2199,1.14,627382,2199,715215.48
2023-11-05,$1.16 ,56145,organic,2023,Atlanta,GA,2199,1.16,56145,2199,65128.2
2023-11-05,$1.33 ,814968,conventional,2023,BaltimoreWashington,MD,2679,1.33,814968,2679,1083907.44
2023-11-05,$1.63 ,52272,organic,2023,BaltimoreWashington,MD,2679,1.63,52272,2679,85203.36
2023-11-05,$1.23 ,101985,conventional,2023,Boise,ID,827,1.23,101985,827,125441.55
2023-11-05,$2.29 ,3494,organic,2023,Boise,ID,827,2.29,3494,827,8001.26
2023-11-05,$1.39 ,497278,conventional,2023,Boston,MA,2998,1.39,497278,2998,691216.4199999999
2023-11-05,$1.67 ,30586,organic,2023,Boston,MA,2998,1.67,30586,2998,51078.619999999995
2023-11-05,$1.12 ,150441,conventional,2023,BuffaloRochester,NY,2552,1.12,150441,2552,168493.92
2023-11-05,$1.64 ,12568,organic,2023,BuffaloRochester,NY,2552,1.64,12568,2552,20611.52
2023-11-05,$1.22 ,340071,conventional,2023,Charlotte,NC,2428,1.22,340071,2428,414886.62
2023-11-05,$1.48 ,21129,organic,2023,Charlotte,NC,2428,1.48,21129,2428,31270.92
2023-11-05,$0.98 ,820742,conventional,2023,Chicago,IL,2030,0.98,820742,2030,804327.16
2023-11-05,$1.83 ,35816,organic,2023,Chicago,IL,2030,1.83,35816,2030,65543.28
2023-11-05,$1.00 ,292462,conventional,2023,CincinnatiDayton,OH,2190,1.0,292462,2190,292462.0
2023-11-05,$2.50 ,10223,organic,2023,CincinnatiDayton,OH,2190,2.5,10223,2190,25557.5
2023-11-05,$1.08 ,238546,conventional,2023,Columbus,OH,2261,1.08,238546,2261,257629.68000000002
2023-11-05,$2.24 ,6811,organic,2023,Columbus,OH,2261,2.24,6811,2261,15256.640000000001
2023-11-05,$0.79 ,1399242,conventional,2023,DallasFtWorth,TX,1449,0.79,1399242,1449,1105401.18
2023-11-05,$1.26 ,42547,organic,2023,DallasFtWorth,TX,1449,1.26,42547,1449,53609.22
2023-11-05,$1.23 ,840689,conventional,2023,Denver,CO,1032,1.23,840689,1032,1034047.47
2023-11-05,$1.53 ,29805,organic,2023,Denver,CO,1032,1.53,29805,1032,45601.65
2023-11-05,$1.09 ,374044,conventional,2023,Detroit,MI,2296,1.09,374044,2296,407707.96
2023-11-05,$2.13 ,10429,organic,2023,Detroit,MI,2296,2.13,10429,2296,22213.77
2023-11-05,$1.28 ,119003,conventional,2023,Grand Rapids,MI,2193,1.28,119003,2193,152323.84
2023-11-05,$1.47 ,4269,organic,2023,Grand Rapids,MI,2193,1.47,4269,2193,6275.43
2023-11-05,$1.23 ,298020,conventional,2023,HarrisburgScranton,PA,2717,1.23,298020,2717,366564.6
2023-11-05,$1.06 ,30989,organic,2023,HarrisburgScranton,PA,2717,1.06,30989,2717,32848.340000000004
2023-11-05,$1.46 ,271422,conventional,2023,HartfordSpringfield,CT,2906,1.46,271422,2906,396276.12
2023-11-05,$1.85 ,16114,organic,2023,HartfordSpringfield,CT,2906,1.85,16114,2906,29810.9
2023-11-05,$0.86 ,902365,conventional,2023,Houston,TX,1656,0.86,902365,1656,776033.9
2023-11-05,$1.17 ,25075,organic,2023,Houston,TX,1656,1.17,25075,1656,29337.75
2023-11-05,$1.02 ,245396,conventional,2023,Indianapolis,IN,2083,1.02,245396,2083,250303.92
2023-11-05,$2.17 ,5681,organic,2023,Indianapolis,IN,2083,2.17,5681,2083,12327.77
2023-11-05,$1.20 ,199918,conventional,2023,Jacksonville,FL,2440,1.2,199918,2440,239901.59999999998
2023-11-05,$1.91 ,8307,organic,2023,Jacksonville,FL,2440,1.91,8307,2440,15866.369999999999
2023-11-05,$0.98 ,393598,conventional,2023,Las Vegas,NV,286,0.98,393598,286,385726.04
2023-11-05,$1.72 ,13735,organic,2023,Las Vegas,NV,286,1.72,13735,286,23624.2
2023-11-05,$1.22 ,2554506,conventional,2023,Los Angeles,CA,111,1.22,2554506,111,3116497.32
2023-11-05,$1.59 ,107603,organic,2023,Los Angeles,CA,111,1.59,107603,111,171088.77000000002
2023-11-05,$0.96 ,134157,conventional,2023,Louisville,KY,2101,0.96,134157,2101,128790.72
2023-11-05,$2.19 ,4606,organic,2023,Louisville,KY,2101,2.19,4606,2101,10087.14
2023-11-05,$1.04 ,280139,conventional,2023,Nashville,TN,2022,1.04,280139,2022,291344.56
2023-11-05,$1.94 ,16650,organic,2023,Nashville,TN,2022,1.94,16650,2022,32301.0
2023-11-05,$0.79 ,272338,conventional,2023,New Orleans,LA,1954,0.79,272338,1954,215147.02000000002
2023-11-05,$1.33 ,12225,organic,2023,New Orleans,LA,1954,1.33,12225,1954,16259.25
2023-11-05,$1.44 ,1385723,conventional,2023,New York,NY,2794,1.44,1385723,2794,1995441.1199999999
2023-11-05,$1.44 ,129045,organic,2023,New York,NY,2794,1.44,129045,2794,185824.8
2023-11-05,$1.14 ,515338,conventional,2023,Orlando,FL,2617,1.14,515338,2617,587485.32
2023-11-05,$1.78 ,23800,organic,2023,Orlando,FL,2617,1.78,23800,2617,42364.0
2023-11-05,$1.21 ,460449,conventional,2023,Philadelphia,PA,2759,1.21,460449,2759,557143.29
2023-11-05,$1.26 ,45624,organic,2023,Philadelphia,PA,2759,1.26,45624,2759,57486.24
2023-11-05,$0.98 ,1161392,conventional,2023,PhoenixTucson,AZ,482,0.98,1161392,482,1138164.16
2023-11-05,$1.58 ,27297,organic,2023,PhoenixTucson,AZ,482,1.58,27297,482,43129.26
2023-11-05,$1.35 ,106815,conventional,2023,Pittsburgh,PA,2445,1.35,106815,2445,144200.25
2023-11-05,$1.68 ,4751,organic,2023,Pittsburgh,PA,2445,1.68,4751,2445,7981.679999999999
2023-11-05,$1.26 ,529227,conventional,2023,Portland,OR,855,1.26,529227,855,666826.02
2023-11-05,$2.61 ,20406,organic,2023,Portland,OR,855,2.61,20406,855,53259.659999999996
2023-11-05,$1.14 ,415073,conventional,2023,RaleighGreensboro,NC,2557,1.14,415073,2557,473183.22
2023-11-05,$1.39 ,28287,organic,2023,RaleighGreensboro,NC,2557,1.39,28287,2557,39318.93
2023-11-05,$0.97 ,307251,conventional,2023,RichmondNorfolk,VA,2632,0.97,307251,2632,298033.47
2023-11-05,$1.30 ,24106,organic,2023,RichmondNorfolk,VA,2632,1.3,24106,2632,31337.8
2023-11-05,$0.99 ,502498,conventional,2023,Sacramento,CA,277,0.99,502498,277,497473.02
2023-11-05,$1.80 ,15250,organic,2023,Sacramento,CA,277,1.8,15250,277,27450.0
2023-11-05,$1.25 ,483830,conventional,2023,San Diego,CA,253,1.25,483830,253,604787.5
2023-11-05,$1.95 ,17261,organic,2023,San Diego,CA,253,1.95,17261,253,33658.95
2023-11-05,$1.03 ,810759,conventional,2023,San Francisco,CA,283,1.03,810759,283,835081.77
2023-11-05,$1.96 ,56543,organic,2023,San Francisco,CA,283,1.96,56543,283,110824.28
2023-11-05,$1.32 ,520084,conventional,2023,Seattle,WA,1029,1.32,520084,1029,686510.88
2023-11-05,$2.79 ,33424,organic,2023,Seattle,WA,1029,2.79,33424,1029,93252.96
2023-11-05,$1.13 ,71335,conventional,2023,Spokane,WA,1097,1.13,71335,1097,80608.54999999999
2023-11-05,$2.54 ,2262,organic,2023,Spokane,WA,1097,2.54,2262,1097,5745.4800000000005
2023-11-05,$0.95 ,184970,conventional,2023,St. Louis,MO,1841,0.95,184970,1841,175721.5
2023-11-05,$2.02 ,4774,organic,2023,St. Louis,MO,1841,2.02,4774,1841,9643.48
2023-11-05,$1.14 ,71759,conventional,2023,Syracuse,NY,2693,1.14,71759,2693,81805.26
2023-11-05,$1.66 ,5185,organic,2023,Syracuse,NY,2693,1.66,5185,2693,8607.1
2023-11-05,$1.05 ,575756,conventional,2023,Tampa,FL,2636,1.05,575756,2636,604543.8
2023-11-05,$1.56 ,22860,organic,2023,Tampa,FL,2636,1.56,22860,2636,35661.6
2023-11-12,$1.13 ,111635,conventional,2023,Albany,NY,2832,1.13,111635,2832,126147.54999999999
2023-11-12,$1.57 ,3266,organic,2023,Albany,NY,2832,1.57,3266,2832,5127.62
2023-11-12,$1.13 ,616952,conventional,2023,Atlanta,GA,2199,1.13,616952,2199,697155.7599999999
2023-11-12,$1.14 ,64862,organic,2023,Atlanta,GA,2199,1.14,64862,2199,73942.68
2023-11-12,$1.29 ,836531,conventional,2023,BaltimoreWashington,MD,2679,1.29,836531,2679,1079124.99
2023-11-12,$1.80 ,54922,organic,2023,BaltimoreWashington,MD,2679,1.8,54922,2679,98859.6
2023-11-12,$1.06 ,112650,conventional,2023,Boise,ID,827,1.06,112650,827,119409.0
2023-11-12,$2.06 ,5362,organic,2023,Boise,ID,827,2.06,5362,827,11045.720000000001
2023-11-12,$1.27 ,628031,conventional,2023,Boston,MA,2998,1.27,628031,2998,797599.37
2023-11-12,$1.68 ,29483,organic,2023,Boston,MA,2998,1.68,29483,2998,49531.439999999995
2023-11-12,$1.08 ,161594,conventional,2023,BuffaloRochester,NY,2552,1.08,161594,2552,174521.52000000002
2023-11-12,$1.60 ,13558,organic,2023,BuffaloRochester,NY,2552,1.6,13558,2552,21692.800000000003
2023-11-12,$1.23 ,306319,conventional,2023,Charlotte,NC,2428,1.23,306319,2428,376772.37
2023-11-12,$1.60 ,29320,organic,2023,Charlotte,NC,2428,1.6,29320,2428,46912.0
2023-11-12,$1.02 ,779817,conventional,2023,Chicago,IL,2030,1.02,779817,2030,795413.34
2023-11-12,$1.48 ,59417,organic,2023,Chicago,IL,2030,1.48,59417,2030,87937.16
2023-11-12,$1.04 ,290103,conventional,2023,CincinnatiDayton,OH,2190,1.04,290103,2190,301707.12
2023-11-12,$2.17 ,14389,organic,2023,CincinnatiDayton,OH,2190,2.17,14389,2190,31224.129999999997
2023-11-12,$1.11 ,228033,conventional,2023,Columbus,OH,2261,1.11,228033,2261,253116.63000000003
2023-11-12,$1.73 ,11895,organic,2023,Columbus,OH,2261,1.73,11895,2261,20578.35
2023-11-12,$0.78 ,1382902,conventional,2023,DallasFtWorth,TX,1449,0.78,1382902,1449,1078663.56
2023-11-12,$1.21 ,52337,organic,2023,DallasFtWorth,TX,1449,1.21,52337,1449,63327.77
2023-11-12,$1.25 ,829039,conventional,2023,Denver,CO,1032,1.25,829039,1032,1036298.75
2023-11-12,$1.34 ,43334,organic,2023,Denver,CO,1032,1.34,43334,1032,58067.560000000005
2023-11-12,$1.11 ,375682,conventional,2023,Detroit,MI,2296,1.11,375682,2296,417007.02
2023-11-12,$1.87 ,14063,organic,2023,Detroit,MI,2296,1.87,14063,2296,26297.81
2023-11-12,$1.09 ,152075,conventional,2023,Grand Rapids,MI,2193,1.09,152075,2193,165761.75
2023-11-12,$1.46 ,4244,organic,2023,Grand Rapids,MI,2193,1.46,4244,2193,6196.24
2023-11-12,$1.18 ,342765,conventional,2023,HarrisburgScranton,PA,2717,1.18,342765,2717,404462.69999999995
2023-11-12,$1.05 ,31501,organic,2023,HarrisburgScranton,PA,2717,1.05,31501,2717,33076.05
2023-11-12,$1.31 ,309242,conventional,2023,HartfordSpringfield,CT,2906,1.31,309242,2906,405107.02
2023-11-12,$1.86 ,15467,organic,2023,HartfordSpringfield,CT,2906,1.86,15467,2906,28768.620000000003
2023-11-12,$0.86 ,848122,conventional,2023,Houston,TX,1656,0.86,848122,1656,729384.92
2023-11-12,$1.11 ,34003,organic,2023,Houston,TX,1656,1.11,34003,1656,37743.33
2023-11-12,$1.01 ,248473,conventional,2023,Indianapolis,IN,2083,1.01,248473,2083,250957.73
2023-11-12,$1.82 ,8740,organic,2023,Indianapolis,IN,2083,1.82,8740,2083,15906.800000000001
2023-11-12,$1.10 ,198837,conventional,2023,Jacksonville,FL,2440,1.1,198837,2440,218720.7
2023-11-12,$1.93 ,7127,organic,2023,Jacksonville,FL,2440,1.93,7127,2440,13755.109999999999
2023-11-12,$1.15 ,333131,conventional,2023,Las Vegas,NV,286,1.15,333131,286,383100.64999999997
2023-11-12,$1.39 ,21156,organic,2023,Las Vegas,NV,286,1.39,21156,286,29406.839999999997
2023-11-12,$1.28 ,2541515,conventional,2023,Los Angeles,CA,111,1.28,2541515,111,3253139.2
2023-11-12,$1.60 ,143043,organic,2023,Los Angeles,CA,111,1.6,143043,111,228868.80000000002
2023-11-12,$0.93 ,129191,conventional,2023,Louisville,KY,2101,0.93,129191,2101,120147.63
2023-11-12,$1.76 ,8115,organic,2023,Louisville,KY,2101,1.76,8115,2101,14282.4
2023-11-12,$1.01 ,273376,conventional,2023,Nashville,TN,2022,1.01,273376,2022,276109.76
2023-11-12,$1.82 ,22131,organic,2023,Nashville,TN,2022,1.82,22131,2022,40278.42
2023-11-12,$0.74 ,278167,conventional,2023,New Orleans,LA,1954,0.74,278167,1954,205843.58
2023-11-12,$1.30 ,13209,organic,2023,New Orleans,LA,1954,1.3,13209,1954,17171.7
2023-11-12,$1.27 ,1804866,conventional,2023,New York,NY,2794,1.27,1804866,2794,2292179.82
2023-11-12,$1.42 ,128636,organic,2023,New York,NY,2794,1.42,128636,2794,182663.12
2023-11-12,$1.05 ,513851,conventional,2023,Orlando,FL,2617,1.05,513851,2617,539543.55
2023-11-12,$1.69 ,22042,organic,2023,Orlando,FL,2617,1.69,22042,2617,37250.979999999996
2023-11-12,$1.12 ,553128,conventional,2023,Philadelphia,PA,2759,1.12,553128,2759,619503.3600000001
2023-11-12,$1.26 ,46203,organic,2023,Philadelphia,PA,2759,1.26,46203,2759,58215.78
2023-11-12,$1.02 ,1071934,conventional,2023,PhoenixTucson,AZ,482,1.02,1071934,482,1093372.68
2023-11-12,$1.39 ,36328,organic,2023,PhoenixTucson,AZ,482,1.39,36328,482,50495.92
2023-11-12,$1.24 ,111710,conventional,2023,Pittsburgh,PA,2445,1.24,111710,2445,138520.4
2023-11-12,$1.66 ,4589,organic,2023,Pittsburgh,PA,2445,1.66,4589,2445,7617.74
2023-11-12,$1.05 ,633734,conventional,2023,Portland,OR,855,1.05,633734,855,665420.7000000001
2023-11-12,$2.20 ,28777,organic,2023,Portland,OR,855,2.2,28777,855,63309.40000000001
2023-11-12,$1.17 ,371906,conventional,2023,RaleighGreensboro,NC,2557,1.17,371906,2557,435130.01999999996
2023-11-12,$1.53 ,33618,organic,2023,RaleighGreensboro,NC,2557,1.53,33618,2557,51435.54
2023-11-12,$1.02 ,275718,conventional,2023,RichmondNorfolk,VA,2632,1.02,275718,2632,281232.36
2023-11-12,$1.53 ,23753,organic,2023,RichmondNorfolk,VA,2632,1.53,23753,2632,36342.090000000004
2023-11-12,$1.16 ,418387,conventional,2023,Sacramento,CA,277,1.16,418387,277,485328.92
2023-11-12,$1.77 ,14876,organic,2023,Sacramento,CA,277,1.77,14876,277,26330.52
2023-11-12,$1.28 ,460935,conventional,2023,San Diego,CA,253,1.28,460935,253,589996.8
2023-11-12,$1.86 ,24135,organic,2023,San Diego,CA,253,1.86,24135,253,44891.100000000006
2023-11-12,$1.36 ,639576,conventional,2023,San Francisco,CA,283,1.36,639576,283,869823.3600000001
2023-11-12,$1.99 ,54191,organic,2023,San Francisco,CA,283,1.99,54191,283,107840.09
2023-11-12,$1.38 ,497318,conventional,2023,Seattle,WA,1029,1.38,497318,1029,686298.84
2023-11-12,$2.41 ,53250,organic,2023,Seattle,WA,1029,2.41,53250,1029,128332.50000000001
2023-11-12,$1.18 ,73572,conventional,2023,Spokane,WA,1097,1.18,73572,1097,86814.95999999999
2023-11-12,$2.27 ,3984,organic,2023,Spokane,WA,1097,2.27,3984,1097,9043.68
2023-11-12,$0.93 ,191918,conventional,2023,St. Louis,MO,1841,0.93,191918,1841,178483.74000000002
2023-11-12,$1.84 ,6357,organic,2023,St. Louis,MO,1841,1.84,6357,1841,11696.880000000001
2023-11-12,$1.11 ,75630,conventional,2023,Syracuse,NY,2693,1.11,75630,2693,83949.3
2023-11-12,$1.58 ,5084,organic,2023,Syracuse,NY,2693,1.58,5084,2693,8032.72
2023-11-12,$1.02 ,567634,conventional,2023,Tampa,FL,2636,1.02,567634,2636,578986.68
2023-11-12,$1.56 ,20485,organic,2023,Tampa,FL,2636,1.56,20485,2636,31956.600000000002
2023-11-19,$1.08 ,104269,conventional,2023,Albany,NY,2832,1.08,104269,2832,112610.52
2023-11-19,$1.55 ,3288,organic,2023,Albany,NY,2832,1.55,3288,2832,5096.400000000001
2023-11-19,$1.18 ,569477,conventional,2023,Atlanta,GA,2199,1.18,569477,2199,671982.86
2023-11-19,$1.09 ,65596,organic,2023,Atlanta,GA,2199,1.09,65596,2199,71499.64
2023-11-19,$1.32 ,782299,conventional,2023,BaltimoreWashington,MD,2679,1.32,782299,2679,1032634.68
2023-11-19,$1.76 ,55570,organic,2023,BaltimoreWashington,MD,2679,1.76,55570,2679,97803.2
2023-11-19,$1.26 ,89787,conventional,2023,Boise,ID,827,1.26,89787,827,113131.62
2023-11-19,$2.01 ,5304,organic,2023,Boise,ID,827,2.01,5304,827,10661.039999999999
2023-11-19,$1.34 ,520829,conventional,2023,Boston,MA,2998,1.34,520829,2998,697910.86
2023-11-19,$1.69 ,30265,organic,2023,Boston,MA,2998,1.69,30265,2998,51147.85
2023-11-19,$1.08 ,149168,conventional,2023,BuffaloRochester,NY,2552,1.08,149168,2552,161101.44
2023-11-19,$1.58 ,12804,organic,2023,BuffaloRochester,NY,2552,1.58,12804,2552,20230.32
2023-11-19,$1.22 ,298183,conventional,2023,Charlotte,NC,2428,1.22,298183,2428,363783.26
2023-11-19,$1.58 ,27215,organic,2023,Charlotte,NC,2428,1.58,27215,2428,42999.700000000004
2023-11-19,$1.15 ,724073,conventional,2023,Chicago,IL,2030,1.15,724073,2030,832683.95
2023-11-19,$1.35 ,49982,organic,2023,Chicago,IL,2030,1.35,49982,2030,67475.70000000001
2023-11-19,$1.11 ,246603,conventional,2023,CincinnatiDayton,OH,2190,1.11,246603,2190,273729.33
2023-11-19,$2.18 ,14980,organic,2023,CincinnatiDayton,OH,2190,2.18,14980,2190,32656.4
2023-11-19,$1.19 ,189988,conventional,2023,Columbus,OH,2261,1.19,189988,2261,226085.72
2023-11-19,$1.71 ,12026,organic,2023,Columbus,OH,2261,1.71,12026,2261,20564.46
2023-11-19,$0.88 ,1126153,conventional,2023,DallasFtWorth,TX,1449,0.88,1126153,1449,991014.64
2023-11-19,$1.21 ,47610,organic,2023,DallasFtWorth,TX,1449,1.21,47610,1449,57608.1
2023-11-19,$1.28 ,736948,conventional,2023,Denver,CO,1032,1.28,736948,1032,943293.4400000001
2023-11-19,$1.35 ,47750,organic,2023,Denver,CO,1032,1.35,47750,1032,64462.50000000001
2023-11-19,$1.21 ,313651,conventional,2023,Detroit,MI,2296,1.21,313651,2296,379517.70999999996
2023-11-19,$1.62 ,15920,organic,2023,Detroit,MI,2296,1.62,15920,2296,25790.4
2023-11-19,$1.22 ,129951,conventional,2023,Grand Rapids,MI,2193,1.22,129951,2193,158540.22
2023-11-19,$1.20 ,5260,organic,2023,Grand Rapids,MI,2193,1.2,5260,2193,6312.0
2023-11-19,$1.24 ,295388,conventional,2023,HarrisburgScranton,PA,2717,1.24,295388,2717,366281.12
2023-11-19,$1.02 ,32115,organic,2023,HarrisburgScranton,PA,2717,1.02,32115,2717,32757.3
2023-11-19,$1.44 ,265084,conventional,2023,HartfordSpringfield,CT,2906,1.44,265084,2906,381720.95999999996
2023-11-19,$1.88 ,15954,organic,2023,HartfordSpringfield,CT,2906,1.88,15954,2906,29993.519999999997
2023-11-19,$0.92 ,750179,conventional,2023,Houston,TX,1656,0.92,750179,1656,690164.68
2023-11-19,$1.15 ,31437,organic,2023,Houston,TX,1656,1.15,31437,1656,36152.549999999996
2023-11-19,$1.03 ,211874,conventional,2023,Indianapolis,IN,2083,1.03,211874,2083,218230.22
2023-11-19,$1.79 ,9647,organic,2023,Indianapolis,IN,2083,1.79,9647,2083,17268.13
2023-11-19,$1.07 ,198070,conventional,2023,Jacksonville,FL,2440,1.07,198070,2440,211934.90000000002
2023-11-19,$1.83 ,8043,organic,2023,Jacksonville,FL,2440,1.83,8043,2440,14718.69
2023-11-19,$1.19 ,306160,conventional,2023,Las Vegas,NV,286,1.19,306160,286,364330.39999999997
2023-11-19,$1.37 ,18622,organic,2023,Las Vegas,NV,286,1.37,18622,286,25512.140000000003
2023-11-19,$1.24 ,2440206,conventional,2023,Los Angeles,CA,111,1.24,2440206,111,3025855.44
2023-11-19,$1.63 ,133899,organic,2023,Los Angeles,CA,111,1.63,133899,111,218255.37
2023-11-19,$1.03 ,116835,conventional,2023,Louisville,KY,2101,1.03,116835,2101,120340.05
2023-11-19,$1.84 ,8553,organic,2023,Louisville,KY,2101,1.84,8553,2101,15737.52
2023-11-19,$1.05 ,257557,conventional,2023,Nashville,TN,2022,1.05,257557,2022,270434.85000000003
2023-11-19,$1.73 ,17855,organic,2023,Nashville,TN,2022,1.73,17855,2022,30889.15
2023-11-19,$0.81 ,253203,conventional,2023,New Orleans,LA,1954,0.81,253203,1954,205094.43000000002
2023-11-19,$1.25 ,13327,organic,2023,New Orleans,LA,1954,1.25,13327,1954,16658.75
2023-11-19,$1.42 ,1417994,conventional,2023,New York,NY,2794,1.42,1417994,2794,2013551.48
2023-11-19,$1.33 ,139303,organic,2023,New York,NY,2794,1.33,139303,2794,185272.99000000002
2023-11-19,$1.02 ,506662,conventional,2023,Orlando,FL,2617,1.02,506662,2617,516795.24
2023-11-19,$1.69 ,24190,organic,2023,Orlando,FL,2617,1.69,24190,2617,40881.1
2023-11-19,$1.19 ,462050,conventional,2023,Philadelphia,PA,2759,1.19,462050,2759,549839.5
2023-11-19,$1.26 ,43756,organic,2023,Philadelphia,PA,2759,1.26,43756,2759,55132.56
2023-11-19,$1.09 ,979465,conventional,2023,PhoenixTucson,AZ,482,1.09,979465,482,1067616.85
2023-11-19,$1.35 ,38300,organic,2023,PhoenixTucson,AZ,482,1.35,38300,482,51705.0
2023-11-19,$1.26 ,107344,conventional,2023,Pittsburgh,PA,2445,1.26,107344,2445,135253.44
2023-11-19,$1.62 ,5227,organic,2023,Pittsburgh,PA,2445,1.62,5227,2445,8467.74
2023-11-19,$1.24 ,487340,conventional,2023,Portland,OR,855,1.24,487340,855,604301.6
2023-11-19,$2.16 ,30805,organic,2023,Portland,OR,855,2.16,30805,855,66538.8
2023-11-19,$1.15 ,370484,conventional,2023,RaleighGreensboro,NC,2557,1.15,370484,2557,426056.6
2023-11-19,$1.51 ,32567,organic,2023,RaleighGreensboro,NC,2557,1.51,32567,2557,49176.17
2023-11-19,$1.08 ,258310,conventional,2023,RichmondNorfolk,VA,2632,1.08,258310,2632,278974.80000000005
2023-11-19,$1.52 ,23426,organic,2023,RichmondNorfolk,VA,2632,1.52,23426,2632,35607.52
2023-11-19,$1.22 ,377083,conventional,2023,Sacramento,CA,277,1.22,377083,277,460041.26
2023-11-19,$1.72 ,14327,organic,2023,Sacramento,CA,277,1.72,14327,277,24642.44
2023-11-19,$1.22 ,462171,conventional,2023,San Diego,CA,253,1.22,462171,253,563848.62
2023-11-19,$1.84 ,21342,organic,2023,San Diego,CA,253,1.84,21342,253,39269.28
2023-11-19,$1.45 ,561797,conventional,2023,San Francisco,CA,283,1.45,561797,283,814605.65
2023-11-19,$1.95 ,50968,organic,2023,San Francisco,CA,283,1.95,50968,283,99387.59999999999
2023-11-19,$1.37 ,452804,conventional,2023,Seattle,WA,1029,1.37,452804,1029,620341.4800000001
2023-11-19,$2.43 ,50678,organic,2023,Seattle,WA,1029,2.43,50678,1029,123147.54000000001
2023-11-19,$1.19 ,64243,conventional,2023,Spokane,WA,1097,1.19,64243,1097,76449.17
2023-11-19,$2.19 ,3876,organic,2023,Spokane,WA,1097,2.19,3876,1097,8488.44
2023-11-19,$0.94 ,180739,conventional,2023,St. Louis,MO,1841,0.94,180739,1841,169894.66
2023-11-19,$2.08 ,6352,organic,2023,St. Louis,MO,1841,2.08,6352,1841,13212.16
2023-11-19,$1.08 ,68632,conventional,2023,Syracuse,NY,2693,1.08,68632,2693,74122.56
2023-11-19,$1.55 ,4723,organic,2023,Syracuse,NY,2693,1.55,4723,2693,7320.650000000001
2023-11-19,$1.05 ,564253,conventional,2023,Tampa,FL,2636,1.05,564253,2636,592465.65
2023-11-19,$1.54 ,22871,organic,2023,Tampa,FL,2636,1.54,22871,2636,35221.340000000004
2023-11-26,$1.08 ,88251,conventional,2023,Albany,NY,2832,1.08,88251,2832,95311.08
2023-11-26,$1.49 ,2957,organic,2023,Albany,NY,2832,1.49,2957,2832,4405.93
2023-11-26,$1.15 ,532014,conventional,2023,Atlanta,GA,2199,1.15,532014,2199,611816.1
2023-11-26,$1.09 ,62633,organic,2023,Atlanta,GA,2199,1.09,62633,2199,68269.97
2023-11-26,$1.33 ,714082,conventional,2023,BaltimoreWashington,MD,2679,1.33,714082,2679,949729.06
2023-11-26,$1.80 ,47745,organic,2023,BaltimoreWashington,MD,2679,1.8,47745,2679,85941.0
